gene,gene_name,zscore,effect_size,pvalue,var_g,n_snps_used,n_snps_in_model,pred_perf_r2,pred_perf_pval
ENSG00000198885.9,ITPRIPL1,-4.655484260805229,-17.70251933769199,3.232200989288704e-06,0.06916073029694976,2,2,,
ENSG00000147419.17,CCDC25,-4.635355634732576,-17.473554033128824,3.5632433475699963e-06,0.0703726045633378,1,2,,
ENSG00000026559.13,KCNG1,4.630567336898412,82.74135676675188,3.646651635562491e-06,0.0031320099418113653,1,1,,
ENSG00000132768.13,DPH2,4.594063136478636,35.20456475138239,4.346977631190982e-06,0.01702926721283563,1,1,,
ENSG00000008838.19,MED24,4.592523578902013,16.54255649685846,4.379180139347319e-06,0.07707216103547929,1,2,,
ENSG00000182541.17,LIMK2,-4.580628142160773,-23.186980668596977,4.635814700776795e-06,0.03902668598514632,1,1,,
ENSG00000095485.16,CWF19L1,-4.57277664801337,-6.059602166666749,4.8130311535419064e-06,0.5694711854087939,2,2,,
ENSG00000176018.12,LYSMD3,4.5426414117389236,28.538962125079163,5.555370561892525e-06,0.02533614647954975,2,2,,
ENSG00000204257.14,HLA-DMA,-4.531203580809592,-5.285215756752728,5.864858601817323e-06,0.7350243176818705,2,3,,
ENSG00000228126.1,FALEC,-4.520113614531203,-11.955236102384871,6.180645282613169e-06,0.14294941665644625,2,2,,
ENSG00000114805.16,PLCH1,-4.493958207910968,-80.10304439046399,6.991135451979895e-06,0.0031474585130058922,1,1,,
ENSG00000231852.6,CYP21A2,-4.493475116948339,-11.855299952536662,7.007021231769861e-06,0.14366123281817128,1,3,,
ENSG00000108960.7,MMD,-4.48579795373526,-24.336259319698307,7.264155462136274e-06,0.03397596245727519,1,1,,
ENSG00000204463.12,BAG6,4.477418446630346,4.101225539845823,7.555107403961508e-06,1.191867731627291,3,3,,
ENSG00000125319.14,C17orf53,-4.469851079159842,-4153.56927238952,7.827407791936107e-06,1.1580923487089297e-06,1,2,,
ENSG00000163344.5,PMVK,4.459315253812662,34.66033947583849,8.222190983173058e-06,0.016552771814045582,2,2,,
ENSG00000122687.17,MRM2,-4.436887394056738,-8.181235926818673,9.126900681820303e-06,0.294116222673648,2,2,,
ENSG00000163935.13,SFMBT1,-4.425206798920664,-20.885978858138053,9.634993873351087e-06,0.04489081331316073,1,2,,
ENSG00000151470.12,C4orf33,-4.408144827165225,-9.843574956256933,1.0425982167919883e-05,0.20054230567589235,1,3,,
ENSG00000135956.8,TMEM127,-4.390732516364349,-38.23945180948658,1.129694406336571e-05,0.013184104779997296,1,2,,
ENSG00000100266.18,PACSIN2,4.384377869227815,18.34743014680569,1.1631771741481891e-05,0.0571038602837296,1,2,,
ENSG00000124102.4,PI3,4.370964063568751,32.975912058867515,1.2369915265119396e-05,0.01756955813265146,1,1,,
ENSG00000110583.12,NAA40,4.35993282173543,72.89779028216161,1.3010237870395989e-05,0.0035770982387246897,1,1,,
ENSG00000117407.16,ARTN,4.344439390180048,7.717445492409589,1.3963178744294785e-05,0.31689861698680405,1,1,,
ENSG00000253873.5,PCDHGA11,-4.342700196399127,-20.756910482872012,1.4074213564100353e-05,0.04377178647001331,2,2,,
ENSG00000064726.9,BTBD1,4.329545102743493,28.164295952124547,1.4941766718511923e-05,0.023631252352838836,1,1,,
ENSG00000214160.9,ALG3,4.329276263187996,25.97330033043407,1.4960016996325482e-05,0.027782820040477177,1,1,,
ENSG00000176406.22,RIMS2,-4.328879415186956,-126.28581740753523,1.4986996026723816e-05,0.0011750106889947592,1,2,,
ENSG00000126231.13,PROZ,4.328835529947043,14.394238770250189,1.4989982336575041e-05,0.09044087723190333,2,2,,
ENSG00000213533.11,TMEM110,-4.321612691415918,-21.568614355187847,1.548929072437212e-05,0.04014645420440031,1,1,,
ENSG00000187164.19,SHTN1,-4.304122185012623,-385.7694485485135,1.67649125112011e-05,0.00012448399648655196,1,1,,
ENSG00000272573.5,MUSTN1,-4.295070760746183,-38.49762860783394,1.7463762496421287e-05,0.012447229279132348,1,2,,
ENSG00000163354.14,DCST2,-4.279297835921081,-11.733876037957472,1.8748384258495785e-05,0.13300318362877353,1,2,,
ENSG00000185869.14,ZNF829,-4.2668074526412125,-19.100663989770286,1.982901584599616e-05,0.049900989848926484,2,2,,
ENSG00000198951.11,NAGA,4.266214774666872,8.984634087081544,1.9881739112259594e-05,0.2254678594936923,2,2,,
ENSG00000176533.12,GNG7,4.2649667893813925,113.92197526202828,1.9993193835712844e-05,0.001401574845662783,1,1,,
ENSG00000244731.7,C4A,4.262737529858355,5.526908629285333,2.019376610380046e-05,0.594857053242397,2,2,,
ENSG00000134780.9,DAGLA,-4.258460624919786,-262.2980226842503,2.058394667385509e-05,0.00026358169020097345,1,1,,
ENSG00000148600.14,CDHR1,-4.24737155220817,-7.073075462787018,2.1629309501228607e-05,0.3605985073234388,2,2,,
ENSG00000115541.10,HSPE1,4.226756065340148,428.2919410328656,2.370844426460295e-05,9.739452950928902e-05,2,2,,
ENSG00000136193.16,SCRN1,-4.223987282284252,-114.56765462293981,2.40017599904656e-05,0.0013593182849357538,1,1,,
ENSG00000168078.9,PBK,4.220568405921627,224.48601335157736,2.4368709496410663e-05,0.00035347875155959283,1,1,,
ENSG00000248485.1,PCP4L1,4.215970499533116,99.72261566844256,2.4870627354685264e-05,0.0017873425897001142,1,1,,
ENSG00000091009.7,RBM27,-4.212159878267965,-46.56892695271809,2.5294040698509733e-05,0.008181204191318542,1,1,,
ENSG00000196588.14,MKL1,-4.208484607949895,-62.42446076187677,2.570890380831321e-05,0.004545083719801934,1,1,,
ENSG00000172009.14,THOP1,4.2045931738468445,18.941932977295984,2.6155217822825423e-05,0.04927190691188513,2,2,,
ENSG00000083807.9,SLC27A5,-4.197060705569891,-12.974581824619658,2.704014720843507e-05,0.10464145339813893,2,2,,
ENSG00000204427.11,ABHD16A,4.184842644560923,936.2761388027697,2.8536370681655763e-05,1.9977923893537767e-05,1,1,,
ENSG00000089639.10,GMIP,4.182004118235804,33.3724011284085,2.889507347391032e-05,0.01570341117027183,2,2,,
ENSG00000129351.17,ILF3,-4.163944519527773,-64.00820048440575,3.127961521161426e-05,0.004231931537934094,1,1,,
ENSG00000258429.1,PDF,-4.162285675189332,-59.78636486155466,3.1507782390084836e-05,0.004846848804915596,1,1,,
ENSG00000115896.15,PLCL1,-4.161568004779427,-483.39301189539975,3.160698429237745e-05,7.411621904891106e-05,1,2,,
ENSG00000273611.4,ZNHIT3,-4.159764578277415,-62.22456610685305,3.185757924185571e-05,0.004469034949227658,1,1,,
ENSG00000166024.13,R3HCC1L,4.159148859750153,20.835791466113438,3.194356777983002e-05,0.039846384788966634,1,1,,
ENSG00000272335.1,RP11-53O19.3,-4.158446398289189,-28.46474772651687,3.204193975336386e-05,0.021342610440481694,1,2,,
ENSG00000204540.10,PSORS1C1,4.155303395183855,5.1624520434102426,3.248561825215066e-05,0.64787827481424,2,2,,
ENSG00000164306.10,PRIMPOL,-4.146833555289792,-8.67877217652512,3.3710493873751886e-05,0.22830563572788812,3,3,,
ENSG00000171174.13,RBKS,4.1455101488461406,61.16686015273682,3.3905798187413207e-05,0.004593287084962206,1,1,,
ENSG00000075539.13,FRYL,-4.1130155089164475,-42.74609737034752,3.9052413890451187e-05,0.009258225462842455,2,2,,
ENSG00000137312.14,FLOT1,-4.104152893123598,-8.762643885154066,4.057990377095856e-05,0.21936974885263977,2,2,,
ENSG00000204444.10,APOM,4.07346235497932,39.12428537148224,4.631934131098176e-05,0.01084013219112977,1,2,,
ENSG00000163125.15,RPRD2,-4.0632372802480905,-20.2892585987528,4.839678795343771e-05,0.04010624605755351,1,1,,
ENSG00000108848.15,LUC7L3,4.060898829381231,75.0248254805045,4.8884152785049845e-05,0.0029297755615863173,1,1,,
ENSG00000113248.5,PCDHB15,4.05912906052637,30.931274326919148,4.9256085720499123e-05,0.01722146504623467,2,2,,
ENSG00000271856.1,LINC01215,-4.040900183015335,-467.82082961647467,5.324641983479914e-05,7.461001649725135e-05,1,1,,
ENSG00000250091.2,DNAH10OS,4.038588084879766,13.319482928090332,5.3773900219797044e-05,0.0919357425602485,1,1,,
ENSG00000132603.13,NIP7,-4.032471863301182,-18.253913150352695,5.519322490137325e-05,0.04880122590363947,2,2,,
ENSG00000181619.11,GPR135,4.029235318017117,9.808688548047718,5.59585816141741e-05,0.16874207087773418,2,2,,
ENSG00000205106.4,DKFZp779M0652,4.020561487714973,6.674001481157896,5.805959223860441e-05,0.36291157419873105,3,3,,
ENSG00000204033.9,LRIT2,-4.019520911167311,-7.059156228892521,5.831660588929603e-05,0.3242223861351216,2,2,,
ENSG00000099204.18,ABLIM1,-4.0141111765312045,-56.24014484882725,5.9670218271397724e-05,0.005094316605488217,1,1,,
ENSG00000119574.12,ZBTB45,4.013494176939868,21.892610511508714,5.982647909600505e-05,0.03360858074855319,2,2,,
ENSG00000112659.13,CUL9,4.00979052138906,15.075669921017159,6.077263842767947e-05,0.07074408431589752,1,1,,
ENSG00000176340.3,COX8A,-4.000530712278207,-53.26004188821062,6.320058365433374e-05,0.005641988678986393,1,1,,
ENSG00000137204.14,SLC22A7,4.000156436806063,1835.565717883466,6.330062481815867e-05,4.749130197088945e-06,1,1,,
ENSG00000164062.12,APEH,3.99968059985724,72.2623582011613,6.342802908601813e-05,0.0030635598041648285,1,1,,
ENSG00000278311.4,GGNBP2,3.986998346414261,24.538094504691863,6.691449177869955e-05,0.026400396021308482,1,2,,
ENSG00000143374.16,TARS2,3.976322574329236,155.50048273158495,6.998917332735258e-05,0.0006538825300770513,1,2,,
ENSG00000086967.9,MYBPC2,-3.974404069293164,-14.611847681039809,7.055569252105782e-05,0.0739833112473238,1,1,,
ENSG00000143369.14,ECM1,-3.9732012490351867,-20.62741952552316,7.091308527362605e-05,0.037101487646304214,2,2,,
ENSG00000134962.6,KLB,3.9665068887551116,3.671051272371574,7.293366859978993e-05,1.1674425695820037,2,2,,
ENSG00000108342.12,CSF3,3.961052811470948,31.150904460667103,7.46200250669971e-05,0.01616888022239635,1,1,,
ENSG00000250377.1,CTC-467M3.3,-3.9549227288304833,-33.49445072514843,7.655939186253444e-05,0.01394216714560235,1,1,,
ENSG00000196072.11,BLOC1S2,-3.942318443413688,-5.358169950193698,8.069773340848827e-05,0.5413403940408055,2,2,,
ENSG00000136631.12,VPS45,-3.9409009560208856,-19.98260352434447,8.117614085714615e-05,0.03889438395604393,1,1,,
ENSG00000214013.9,GANC,-3.930365739545049,-11.81095166775022,8.481674486204366e-05,0.1107378650329992,2,2,,
ENSG00000164651.16,SP8,3.924724018427,3486.4108150215784,8.682922498025654e-05,1.267246574722239e-06,1,1,,
ENSG00000129226.13,CD68,3.9210041103315176,94.58918888233922,8.818075858498759e-05,0.0017183498623617038,1,1,,
ENSG00000103042.8,SLC38A7,3.919825561350781,34.58680169233338,8.861308366222611e-05,0.012844366039216485,1,1,,
ENSG00000040933.15,INPP4A,-3.911377489858829,-696.9931969232249,9.177120419079943e-05,3.149215539898792e-05,1,1,,
ENSG00000048828.16,FAM120A,-3.908681479033426,-121.13691989545548,9.280122208734504e-05,0.0010411361069970868,2,2,,
ENSG00000055955.15,ITIH4,-3.9029017083139332,-5.412816123986361,9.504630801485268e-05,0.5199106093445821,2,3,,
ENSG00000158747.13,NBL1,-3.8938300166931463,-21.784014020392938,9.867380604531038e-05,0.03195053698652736,2,2,,
ENSG00000168268.10,NT5DC2,3.881643731390823,23.750823002218073,0.00010375280112885967,0.026710007978819846,2,2,,
ENSG00000204228.3,HSD17B8,-3.8787087114411287,-11.450321609838177,0.00010501240775051986,0.11474637146333533,2,2,,
ENSG00000149292.16,TTC12,3.872023899951022,3.5199091474036655,0.00010793536551695973,1.21007740186489,3,4,,
ENSG00000278535.4,DHRS11,-3.8587753620554968,-6.254342399552263,0.00011395662183437276,0.3806586359887642,1,1,,
ENSG00000010379.15,SLC6A13,3.857074291268956,21.416414198356055,0.0001147522936607092,0.03243564156920292,1,1,,
ENSG00000100290.2,BIK,3.853835673183647,13.979633612465342,0.00011628165488452834,0.07599671260844756,2,2,,
ENSG00000174373.16,RALGAPA1,-3.848466193210366,-9.255004841746842,0.00011885969599592095,0.17291077253072626,2,2,,
ENSG00000137547.8,MRPL15,3.84609771767939,67.54746029121776,0.00012001391559317257,0.003242071428900483,1,1,,
ENSG00000243566.6,UPK3B,3.8341245828167674,3.4509377144487114,0.00012601226654236668,1.2344064975894213,2,2,,
ENSG00000112234.8,FBXL4,3.827733735283118,20.63089425392191,0.00012932855088743287,0.0344228903504112,1,2,,
ENSG00000186448.14,ZNF197,-3.8229757890027116,-22.71089181626612,0.00013185073031329146,0.028335750393471172,1,1,,
ENSG00000085365.17,SCAMP1,-3.8197244110065447,-40.736454988545255,0.00013360086111664272,0.008792200736450569,1,1,,
ENSG00000142530.10,FAM71E1,3.8071711941193045,20.84035521482784,0.00014056544408334304,0.03337294844644947,2,2,,
ENSG00000031691.6,CENPQ,-3.804686479124844,-6.8385503462893595,0.0001419839131999517,0.30953492147820594,2,2,,
ENSG00000244405.7,ETV5,-3.8036810497953164,-94.7252780077996,0.00014256171295247072,0.0016124134369239007,1,1,,
ENSG00000213341.10,CHUK,-3.797716951792624,-482.44374409296586,0.00014603494378134612,6.19657667366177e-05,2,2,,
ENSG00000106330.11,MOSPD3,-3.789651296127711,-35.319439317401844,0.0001508589059461984,0.01151253329463748,2,2,,
ENSG00000158864.12,NDUFS2,-3.7821408959159313,-20.286383573797526,0.00015548530763062653,0.03475890939424172,1,1,,
ENSG00000259511.2,UBE2Q2L,3.7791308863993285,6.26751516740849,0.0001573766906434094,0.36357421894310227,1,1,,
ENSG00000214022.11,REPIN1,-3.7733024442668848,-12.47051086461781,0.00016110079466573766,0.09155345617142384,2,2,,
ENSG00000235106.9,LINC00094,-3.771677810652449,-23.30510405452728,0.00016215354575520798,0.026191904636764553,1,1,,
ENSG00000142444.6,TIMM29,3.76278618127301,28.45610546393459,0.00016803085615606998,0.017485101484412565,1,1,,
ENSG00000261670.1,RP11-1C8.5,-3.7473295264025324,-27.576412930903246,0.0001787272240391679,0.018465804055911587,1,1,,
ENSG00000214655.10,ZSWIM8,3.747227155508612,48.49420834314478,0.00017880015541069355,0.005970906814626691,1,2,,
ENSG00000087087.18,SRRT,3.7466256166514844,39.56372704947757,0.00017922927111316213,0.008967805953264286,2,2,,
ENSG00000154479.12,CCDC173,-3.7451877136671046,-5.530159912699513,0.00018025894534076138,0.45863986451043354,1,2,,
ENSG00000249487.6,LINC01586,-3.7438802318221756,-3397.8546329371334,0.00018120005138639038,1.2140436568803924e-06,1,1,,
ENSG00000006016.10,CRLF1,3.741252517051632,12.760233616762513,0.00018310542992131188,0.08596403510856065,2,2,,
ENSG00000137411.16,VARS2,3.738797067223352,4.900376393820662,0.00018490290768545807,0.5821097968600728,3,3,,
ENSG00000196812.4,ZSCAN16,3.735464923215682,20.192478872093076,0.00018736869666750468,0.03422236752564574,1,1,,
ENSG00000154127.9,UBASH3B,-3.7304240920192098,-40.54718336837325,0.00019115773125735812,0.008464377659833598,2,2,,
ENSG00000105926.15,MPP6,-3.728581325076719,-33.53334235884413,0.00019256076765221072,0.012363275706274887,1,2,,
ENSG00000283440.1,RP11-445H22.3,3.7244254720503664,3.118502586913616,0.0001957605318493853,1.4263508298152803,4,4,,
ENSG00000110768.11,GTF2H1,-3.710491632188649,-8.164953650430826,0.00020685713444609807,0.20651683735614118,2,2,,
ENSG00000101017.13,CD40,-3.7002729650418216,-12.30009689829902,0.00021536768369587094,0.09050039189207743,2,2,,
ENSG00000125445.10,MRPS7,3.692768786573577,14.57456607883137,0.00022182568802632817,0.0641967386333532,1,1,,
ENSG00000176986.15,SEC24C,-3.6915439660527447,-1050.5381764134913,0.0002228968560692904,1.2347880333095079e-05,1,1,,
ENSG00000130590.13,SAMD10,3.686946526851785,13.388750521210774,0.00022696102485371004,0.07583218668004352,3,3,,
ENSG00000275784.1,RP5-1125A11.6,-3.6863711065175866,-18.43051098950098,0.00022747457016956637,0.04000583637482993,2,2,,
ENSG00000178342.4,KCNG2,-3.684762685473335,-1037.215317660862,0.00022891582852541654,1.2620634852799262e-05,1,1,,
ENSG00000174928.15,C3orf33,-3.6761222084352463,-184.51062777033553,0.00023680611500630054,0.00039695118995810533,1,1,,
ENSG00000106261.16,ZKSCAN1,-3.674906119418353,-70.43555198051445,0.00023793688916923938,0.0027221286913663148,1,1,,
ENSG00000272871.1,RP11-408A13.4,3.674883007157635,10.534194805272815,0.00023795842896402863,0.1216982531244385,1,1,,
ENSG00000111206.12,FOXM1,3.6723345380295176,47.515681749556435,0.0002403447656858077,0.0059732479766394985,2,2,,
ENSG00000106078.17,COBL,3.6664571602412943,122.66240073835246,0.0002459340968186289,0.000893450115067476,1,1,,
ENSG00000187608.8,ISG15,-3.663807685723506,-33.48648450151863,0.0002484933898201241,0.011970884086845589,1,1,,
ENSG00000234127.8,TRIM26,-3.6633937760894937,-14.38913802208629,0.0002488954599524511,0.06481830195907184,1,2,,
ENSG00000125447.16,GGA3,-3.6629692759134778,-204.93569247366176,0.0002493084514450674,0.0003194709290434946,1,1,,
ENSG00000169964.7,TMEM42,-3.6624166707790784,-35.88097818660978,0.0002498470378182425,0.010418542216069507,1,1,,
ENSG00000198252.11,STYX,3.6620990949990304,17.578550058519742,0.00025015705076032957,0.04340043513752216,2,2,,
ENSG00000145198.14,VWA5B2,-3.6476963250122796,-5.749513116879786,0.00026460211314198885,0.4025086455271585,1,1,,
ENSG00000178026.12,LRRC75B,-3.64769632501228,-132.37484657405972,0.00026460211314198885,0.0007593227497033844,1,1,,
ENSG00000172354.9,GNB2,-3.64456352121683,-30.831011457873906,0.000267845978500613,0.013973831516633159,1,2,,
ENSG00000166263.13,STXBP4,-3.641655536396217,-24.819124810451395,0.0002708903822555172,0.021529046761163732,2,3,,
ENSG00000204961.6,PCDHA9,-3.6401919106723355,-6.489204520160692,0.0002724349111941742,0.3146774602978339,2,2,,
ENSG00000172336.4,POP7,-3.6375773144672943,-88.8254459466322,0.00027521459302572485,0.0016770641390173521,1,1,,
ENSG00000100150.16,DEPDC5,3.636376550901302,12.136640462770632,0.0002765000595622763,0.0897719634647354,2,2,,
ENSG00000160216.18,AGPAT3,3.633049930155405,29.15402974064011,0.0002800907926493202,0.015529073594410844,1,1,,
ENSG00000118997.13,DNAH7,-3.623841979093359,-9.551247297722963,0.000290258982833761,0.14395220565720523,2,2,,
ENSG00000221986.6,MYBPHL,3.6122091264712606,73.83832663770251,0.000303599567427481,0.0023932170006936856,1,1,,
ENSG00000124159.15,MATN4,3.610692371348067,209.96543848735922,0.0003053807011607789,0.0002957231681650006,1,1,,
ENSG00000141580.15,WDR45B,3.592456412908958,12.744509454763486,0.00032757545901226064,0.07945784229871503,2,2,,
ENSG00000131849.11,ZNF132,3.589178597625118,27.747055456411566,0.0003317215302713813,0.016732326653605505,1,1,,
ENSG00000213996.12,TM6SF2,3.587948762416391,20.616262984658196,0.0003332897643817483,0.03028813790053418,2,2,,
ENSG00000083838.15,ZNF446,3.583481949722117,26.334902781590714,0.00033904420355486203,0.01851599281465579,1,1,,
ENSG00000144021.2,CIAO1,-3.5743708600140995,-16.712279181317122,0.0003510710335294658,0.0457433385092523,1,1,,
ENSG00000130558.19,OLFM1,-3.5743708600140986,-95.10355106326502,0.0003510710335294676,0.0014125562631316852,1,1,,
ENSG00000166529.14,ZSCAN21,-3.564480084883192,-7.951065110886165,0.00036457812982564807,0.20097487417684462,1,2,,
ENSG00000228127.2,LINC01649,-3.54592752928662,-13.972996092747856,0.0003912337852340408,0.06439922419025318,1,1,,
ENSG00000263033.2,RP11-396B14.2,3.5394023642504293,11.11692190856091,0.0004010340872275597,0.10136563921903272,2,2,,
ENSG00000203778.7,FAM229B,-3.533386040846784,-9.457810767783958,0.00041027292082789234,0.13957284695113953,2,2,,
ENSG00000052723.11,SIKE1,3.527391413186776,35.682790801045506,0.00041967586158770564,0.009772139974259636,1,1,,
ENSG00000186960.10,LINC01551,-3.524274197450002,-18.50486000539313,0.0004246445717437935,0.03627168847283604,1,1,,
ENSG00000120451.10,SNX19,3.523895550727137,5.070357462444377,0.00042525184601455374,0.4830242089153365,2,3,,
ENSG00000042445.13,RETSAT,3.520002297669982,25.71449002160685,0.00043154306019792835,0.01873829460098218,1,1,,
ENSG00000102967.11,DHODH,-3.5123698733072395,-5.949236322937522,0.0004441294335665924,0.34856039985492054,2,2,,
ENSG00000221838.9,AP4M1,3.512291415332492,12.001625357722837,0.00044426057728115954,0.08564479081826881,1,2,,
